county,species,mean_birds,% gardens,rank_birds
Monmouthshire,Hooded crow,0.01,0.34,55
Monmouthshire,Stock dove,0.01,0.17,56
Monmouthshire,Tawny owl,0.01,0.34,57
Monmouthshire,Chiffchaff,0,0.17,58
Monmouthshire,Kestrel,0,0.34,59
Monmouthshire,Barn owl,0,0.17,60
Monmouthshire,Great black backed gull,0,0.17,61
Monmouthshire,Lesser black backed gull,0,0.17,62
Monmouthshire,Linnet,0,0.17,63
Monmouthshire,Yellowhammer,0,0.17,64
Monmouthshire,Black redstart,0,0,65
Monmouthshire,Corn bunting,0,0,66
Monmouthshire,Grey partridge,0,0,67
Monmouthshire,Lapwing,0,0,68
Monmouthshire,Little owl,0,0,69
Monmouthshire,Meadow pipit,0,0,70
Monmouthshire,Red legged partridge,0,0,71
Monmouthshire,Redwing,0,0,72
Monmouthshire,Skylark,0,0,73
Moray,Chaffinch,7.24,83.68,1
Moray,House Sparrow,5.97,71.99,2
Moray,Blackbird,3.38,93.13,3
Moray,Blue Tit,2.77,81.1,4
Moray,Starling,2.65,40.55,5
Moray,Coal Tit,2.28,70.1,6
Moray,Goldfinch,1.98,37.67,7
Moray,Robin,1.69,94.85,8
Moray,Great Tit,1.68,65.29,9
Moray,Siskin,1.54,35.02,10
Moray,Greenfinch,1.35,37.46,11
Moray,Long tailed tit,1.28,20.26,12
Moray,Dunnock,1.27,57.73,13
Moray,Woodpigeon,1.11,48.11,14
Moray,Collared Dove,1.04,42.78,15
Moray,Carrion crow,0.98,28.63,16
Moray,Feral pigeon,0.66,14.98,17
Moray,Rook,0.64,5.95,18
Moray,Tree sparrow,0.57,13.22,19
Moray,Jackdaw,0.54,18.72,20
Moray,Pheasant,0.52,19.38,21
Moray,Herring gull,0.5,5.95,22
Moray,Yellowhammer,0.37,7.05,23
Moray,Common gull,0.34,8.37,24
Moray,Fieldfare,0.33,6.17,25
Moray,Waxwing,0.28,2.2,26
Moray,Great spotted woodpecker,0.27,21.37,27
Moray,Wren,0.27,17.62,28
Moray,Brambling,0.24,9.03,29
Moray,Magpie,0.12,7.04,30
Moray,Treecreeper,0.11,9.47,31
Moray,Song.Thrush,0.09,6.39,32
Moray,Buzzard,0.09,5.95,33
Moray,Redpoll,0.07,3.52,34
Moray,Bullfinch,0.06,2.2,35
Moray,Hooded crow,0.06,1.98,36
Moray,Linnet,0.06,1.1,37
Moray,Sparrowhawk,0.06,6.39,38
Moray,Pied wagtail,0.05,2.42,39
Moray,Blackcap,0.04,2.86,40
Moray,Redwing,0.04,0.66,41
Moray,Red legged partridge,0.04,0,42
Moray,Jay,0.02,1.1,43
Moray,Lapwing,0.02,0.22,44
Moray,Mistle thrush,0.02,1.76,45
Moray,Ring necked parakeet,0.02,0.88,46
Moray,Great black backed gull,0.02,0.88,47
Moray,Lesser spotted woodpecker,0.02,1.32,48
Moray,Goldcrest,0.01,1.32,49
Moray,Grey heron,0.01,1.1,50
Moray,Lesser black backed gull,0.01,0.22,51
Moray,Mallard,0.01,0.44,52
Moray,Grey wagtail,0.01,0.44,53
Moray,Kestrel,0.01,0.66,54
Moray,Tawny owl,0.01,0.44,55
Moray,Meadow pipit,0,0.22,56
Moray,Moorhen,0,0.22,57
Moray,Stock dove,0,0.22,58
Moray,Barn owl,0,0.22,59
Moray,Green woodpecker,0,0.22,60
Moray,Grey partridge,0,0.22,61
Moray,Raven,0,0.22,62
Moray,Black headed gull,0,0,63
Moray,Black redstart,0,0,64
Moray,Chiffchaff,0,0,65
Moray,Corn bunting,0,0,66
Moray,Little owl,0,0,67
Moray,Marsh tit,0,0,68
Moray,Nuthatch,0,0,69
Moray,Red Kite,0,0,70
Moray,Reed bunting,0,0,71
Moray,Skylark,0,0,72
Moray,Willow tit,0,0,73
Neath Port Talbot,House Sparrow,5.54,73.88,1
Neath Port Talbot,Blue Tit,3.2,83.91,2
Neath Port Talbot,Blackbird,2.72,93.4,3
Neath Port Talbot,Chaffinch,2.71,58.58,4
Neath Port Talbot,Starling,2.35,45.38,5
Neath Port Talbot,Jackdaw,1.91,39.85,6
Neath Port Talbot,Long tailed tit,1.88,34.34,7
Neath Port Talbot,Great Tit,1.61,56.73,8
Neath Port Talbot,Robin,1.53,91.03,9
Neath Port Talbot,Collared Dove,1.41,59.37,10
Neath Port Talbot,Magpie,1.31,58.84,11
Neath Port Talbot,Coal Tit,1.15,50.92,12
Neath Port Talbot,Goldfinch,0.88,18.11,13
Neath Port Talbot,Dunnock,0.85,42.22,14
Neath Port Talbot,Greenfinch,0.65,20.58,15
Neath Port Talbot,Carrion crow,0.58,22.18,16
Neath Port Talbot,Siskin,0.55,14.29,17
Neath Port Talbot,Song.Thrush,0.53,42.64,18
Neath Port Talbot,Woodpigeon,0.53,25.33,19
Neath Port Talbot,Nuthatch,0.5,31.2,20
Neath Port Talbot,Jay,0.34,20.3,21
Neath Port Talbot,Feral pigeon,0.3,9.77,22
Neath Port Talbot,Bullfinch,0.28,9.77,23
Neath Port Talbot,Common gull,0.27,7.14,24
Neath Port Talbot,Wren,0.23,20.38,25
Neath Port Talbot,Black headed gull,0.22,1.88,26
Neath Port Talbot,Great spotted woodpecker,0.22,16.92,27
Neath Port Talbot,Pied wagtail,0.2,14.66,28
Neath Port Talbot,Mallard,0.15,0.38,29
Neath Port Talbot,Fieldfare,0.08,1.88,30
Neath Port Talbot,Tree sparrow,0.07,1.5,31
Neath Port Talbot,Mistle thrush,0.06,4.51,32
Neath Port Talbot,Goldcrest,0.06,1.88,33
Neath Port Talbot,Herring gull,0.06,1.5,34
Neath Port Talbot,Blackcap,0.05,4.14,35
Neath Port Talbot,Buzzard,0.05,3.38,36
Neath Port Talbot,Reed bunting,0.04,1.88,37
Neath Port Talbot,Red Kite,0.03,3.01,38
Neath Port Talbot,Sparrowhawk,0.03,3.38,39
Neath Port Talbot,Grey wagtail,0.03,2.63,40
Neath Port Talbot,Rook,0.03,0.75,41
Neath Port Talbot,Treecreeper,0.03,2.26,42
Neath Port Talbot,Brambling,0.02,1.13,43
Neath Port Talbot,Lesser spotted woodpecker,0.02,1.88,44
Neath Port Talbot,Redpoll,0.02,0.38,45
Neath Port Talbot,Chiffchaff,0.02,0.38,46
Neath Port Talbot,Green woodpecker,0.02,1.13,47
Neath Port Talbot,Raven,0.02,0.38,48
Neath Port Talbot,Corn bunting,0.01,0.38,49
Neath Port Talbot,Grey heron,0.01,1.13,50
Neath Port Talbot,Willow tit,0.01,0.38,51
Neath Port Talbot,Kestrel,0.01,0.75,52
Neath Port Talbot,Pheasant,0.01,0.75,53
Neath Port Talbot,Lapwing,0,0.38,54
Neath Port Talbot,Moorhen,0,0.38,55
Neath Port Talbot,Ring necked parakeet,0,0.38,56
Neath Port Talbot,Barn owl,0,0,57
Neath Port Talbot,Black redstart,0,0,58
Neath Port Talbot,Great black backed gull,0,0,59
Neath Port Talbot,Grey partridge,0,0,60
Neath Port Talbot,Hooded crow,0,0,61
Neath Port Talbot,Lesser black backed gull,0,0,62
Neath Port Talbot,Linnet,0,0,63
Neath Port Talbot,Little owl,0,0,64
Neath Port Talbot,Marsh tit,0,0,65
Neath Port Talbot,Meadow pipit,0,0,66
Neath Port Talbot,Red legged partridge,0,0,67
Neath Port Talbot,Redwing,0,0,68
Neath Port Talbot,Skylark,0,0,69
Neath Port Talbot,Stock dove,0,0,70
Neath Port Talbot,Tawny owl,0,0,71
Neath Port Talbot,Waxwing,0,0,72
Neath Port Talbot,Yellowhammer,0,0,73
Newport,House Sparrow,5.03,69.8,1
Newport,Blackbird,2.56,91.02,2
Newport,Blue Tit,2.56,76.73,3
Newport,Starling,2.11,39.18,4
Newport,Goldfinch,1.62,24.36,5
Newport,Chaffinch,1.41,46.53,6
Newport,Magpie,1.3,60.41,7
Newport,Long tailed tit,1.29,26.91,8
Newport,Jackdaw,1.26,29.1,9
Newport,Collared Dove,1.21,55.31,10
Newport,Great Tit,1.18,49.18,11
Newport,Woodpigeon,1.16,51.84,12
Newport,Robin,1.16,75.1,13
Newport,Coal Tit,0.73,38.16,14
Newport,Dunnock,0.62,34.08,15
Newport,Feral pigeon,0.59,18.64,16
Newport,Greenfinch,0.57,18.78,17
Newport,Carrion crow,0.46,19.49,18
Newport,Song.Thrush,0.29,24.36,19
Newport,Ring necked parakeet,0.21,2.82,20
Newport,Wren,0.2,17.56,21
Newport,Common gull,0.18,5.08,22
Newport,Jay,0.17,13.28,23
Newport,Pied wagtail,0.15,10.45,24
Newport,Nuthatch,0.14,9.89,25
Newport,Blackcap,0.14,10.73,26
Newport,Black headed gull,0.14,1.69,27
Newport,Siskin,0.12,3.39,28
Newport,Great spotted woodpecker,0.12,9.89,29
Newport,Bullfinch,0.08,4.52,30
Newport,Tree sparrow,0.07,1.69,31
Newport,Rook,0.06,2.26,32
Newport,Mallard,0.06,0.56,33
Newport,Reed bunting,0.05,2.26,34
Newport,Grey wagtail,0.04,3.67,35
Newport,Herring gull,0.04,1.98,36
Newport,Mistle thrush,0.04,3.67,37
Newport,Fieldfare,0.03,0.56,38
Newport,Brambling,0.03,1.13,39
Newport,Buzzard,0.03,2.26,40
Newport,Chiffchaff,0.02,0.56,41
Newport,Goldcrest,0.02,1.98,42
Newport,Lesser spotted woodpecker,0.02,1.69,43
Newport,Great black backed gull,0.02,0.85,44
Newport,Green woodpecker,0.02,1.69,45
Newport,Meadow pipit,0.02,0.28,46
Newport,Redpoll,0.02,0.28,47
Newport,Treecreeper,0.02,1.41,48
Newport,Sparrowhawk,0.01,1.41,49
Newport,Pheasant,0.01,1.13,50
Newport,Grey heron,0.01,0.85,51
Newport,Raven,0.01,0.56,52
Newport,Lesser black backed gull,0.01,0.56,53
Newport,Moorhen,0.01,0.28,54
Newport,Stock dove,0.01,0.28,55
Newport,Barn owl,0,0.28,56
Newport,Black redstart,0,0.28,57
Newport,Kestrel,0,0.28,58
Newport,Linnet,0,0.28,59
Newport,Marsh tit,0,0.28,60
Newport,Skylark,0,0.28,61
Newport,Tawny owl,0,0.28,62
Newport,Yellowhammer,0,0.28,63
Newport,Corn bunting,0,0,64
Newport,Grey partridge,0,0,65
Newport,Hooded crow,0,0,66
Newport,Lapwing,0,0,67
Newport,Little owl,0,0,68
Newport,Red Kite,0,0,69
Newport,Red legged partridge,0,0,70
Newport,Redwing,0,0,71
Newport,Waxwing,0,0,72
Newport,Willow tit,0,0,73
Norfolk,Blackbird,3.78,94.44,1
Norfolk,Woodpigeon,2.9,76.96,2
Norfolk,House Sparrow,2.86,50.98,3
Norfolk,Blue Tit,2.6,83.28,4
Norfolk,Chaffinch,2.18,62.31,5
Norfolk,Starling,2.15,40.79,6
Norfolk,Collared Dove,1.98,67.19,7
Norfolk,Goldfinch,1.88,38.46,8
Norfolk,Long tailed tit,1.61,30.45,9
Norfolk,Great Tit,1.59,64.77,10
Norfolk,Robin,1.31,81.93,11
Norfolk,Dunnock,1.13,56.11,12
Norfolk,Greenfinch,1.05,32.56,13
Norfolk,Coal Tit,0.64,36.18,14
Norfolk,Common gull,0.58,8.85,15
Norfolk,Feral pigeon,0.57,17.28,16
Norfolk,Pheasant,0.43,18.26,17
Norfolk,Jackdaw,0.43,14.25,18
Norfolk,Magpie,0.42,25.08,19
Norfolk,Black headed gull,0.36,5.92,20
Norfolk,Rook,0.3,4.37,21
Norfolk,Fieldfare,0.3,14.01,22
Norfolk,Wren,0.29,22.85,23
Norfolk,Carrion crow,0.29,11.15,24
Norfolk,Song.Thrush,0.21,17.41,25
Norfolk,Jay,0.19,14.56,26
Norfolk,Brambling,0.16,6.03,27
Norfolk,Pied wagtail,0.13,9.98,28
Norfolk,Great spotted woodpecker,0.11,10.17,29
Norfolk,Red legged partridge,0.11,0,30
Norfolk,Redwing,0.11,2.29,31
Norfolk,Mallard,0.11,1.8,32
Norfolk,Moorhen,0.1,4.88,33
Norfolk,Tree sparrow,0.1,2.48,34
Norfolk,Nuthatch,0.09,6.22,35
Norfolk,Bullfinch,0.09,4.59,36
Norfolk,Herring gull,0.08,1.25,37
Norfolk,Reed bunting,0.08,2.82,38
Norfolk,Ring necked parakeet,0.06,3.19,39
Norfolk,Siskin,0.06,3.01,40
Norfolk,Stock dove,0.06,1.93,41
Norfolk,Redpoll,0.06,1.85,42
Norfolk,Mistle thrush,0.05,3.93,43
Norfolk,Green woodpecker,0.05,4.14,44
Norfolk,Yellowhammer,0.04,1.57,45
Norfolk,Marsh tit,0.04,2.87,46
Norfolk,Sparrowhawk,0.04,3.93,47
Norfolk,Goldcrest,0.03,2.02,48
Norfolk,Blackcap,0.03,2.1,49
Norfolk,Grey wagtail,0.03,1.57,50
Norfolk,Barn owl,0.02,2.21,51
Norfolk,Willow tit,0.02,1.13,52
Norfolk,Waxwing,0.02,0.32,53
Norfolk,Great black backed gull,0.02,0.21,54
Norfolk,Grey partridge,0.01,0.34,55
Norfolk,Treecreeper,0.01,1.42,56
Norfolk,Kestrel,0.01,1.25,57
Norfolk,Grey heron,0.01,1.1,58
Norfolk,Buzzard,0.01,0.66,59
Norfolk,Linnet,0.01,0.4,60
Norfolk,Chiffchaff,0.01,0.43,61
Norfolk,Lapwing,0.01,0.28,62
Norfolk,Lesser spotted woodpecker,0.01,0.59,63
Norfolk,Corn bunting,0,0.11,64
Norfolk,Lesser black backed gull,0,0.11,65
Norfolk,Little owl,0,0.21,66
Norfolk,Tawny owl,0,0.21,67
Norfolk,Raven,0,0.09,68
Norfolk,Skylark,0,0.04,69
Norfolk,Meadow pipit,0,0.02,70
Norfolk,Red Kite,0,0.08,71
Norfolk,Black redstart,0,0.02,72
Norfolk,Hooded crow,0,0,73
North Ayrshire,Chaffinch,4.76,67.63,1
North Ayrshire,House Sparrow,4.69,65.85,2
North Ayrshire,Starling,3.52,40.35,3
North Ayrshire,Blackbird,2.5,90.69,4
North Ayrshire,Blue Tit,2.3,74.94,5
North Ayrshire,Coal Tit,1.7,56.1,6
North Ayrshire,Robin,1.47,90.91,7
North Ayrshire,Feral pigeon,1.43,29.85,8
North Ayrshire,Great Tit,1.36,56.54,9
North Ayrshire,Collared Dove,1.28,53.88,10
North Ayrshire,Jackdaw,1.22,29.54,11
North Ayrshire,Carrion crow,1.16,33.54,12
North Ayrshire,Goldfinch,1.13,24,13
North Ayrshire,Woodpigeon,1.07,35.48,14
North Ayrshire,Magpie,0.97,43.9,15
North Ayrshire,Dunnock,0.96,48.34,16
North Ayrshire,Long tailed tit,0.77,13.85,17
North Ayrshire,Common gull,0.71,12.62,18
North Ayrshire,Greenfinch,0.7,18.85,19
North Ayrshire,Siskin,0.4,8.62,20
North Ayrshire,Wren,0.31,21.85,21
North Ayrshire,Rook,0.28,6.77,22
North Ayrshire,Herring gull,0.25,6.77,23
North Ayrshire,Song.Thrush,0.25,19.38,24
North Ayrshire,Pheasant,0.2,7.69,25
North Ayrshire,Mallard,0.15,0.92,26
North Ayrshire,Yellowhammer,0.11,2.46,27
North Ayrshire,Pied wagtail,0.11,3.08,28
North Ayrshire,Great spotted woodpecker,0.11,9.23,29
North Ayrshire,Tree sparrow,0.1,2.77,30
North Ayrshire,Hooded crow,0.06,3.38,31
North Ayrshire,Ring necked parakeet,0.06,0.31,32
North Ayrshire,Sparrowhawk,0.06,5.54,33
North Ayrshire,Black headed gull,0.05,1.85,34
North Ayrshire,Bullfinch,0.04,2.77,35
North Ayrshire,Fieldfare,0.04,1.54,36
North Ayrshire,Grey heron,0.04,2.15,37
North Ayrshire,Skylark,0.04,0.31,38
North Ayrshire,Buzzard,0.03,2.46,39
North Ayrshire,Mistle thrush,0.03,2.46,40
North Ayrshire,Jay,0.02,0.92,41
North Ayrshire,Grey wagtail,0.02,1.54,42
North Ayrshire,Brambling,0.02,1.23,43
North Ayrshire,Raven,0.02,0.92,44
North Ayrshire,Treecreeper,0.02,1.54,45
North Ayrshire,Blackcap,0.01,1.23,46
North Ayrshire,Chiffchaff,0.01,0.62,47
North Ayrshire,Lesser spotted woodpecker,0.01,0.92,48
North Ayrshire,Redpoll,0.01,0.92,49
North Ayrshire,Stock dove,0.01,0.62,50
North Ayrshire,Corn bunting,0.01,0.31,51
North Ayrshire,Kestrel,0.01,0.92,52
North Ayrshire,Goldcrest,0.01,0.62,53
North Ayrshire,Reed bunting,0.01,0.62,54
North Ayrshire,Barn owl,0,0.31,55
North Ayrshire,Great black backed gull,0,0.31,56
North Ayrshire,Lapwing,0,0.31,57
North Ayrshire,Lesser black backed gull,0,0.31,58
North Ayrshire,Moorhen,0,0.31,59
North Ayrshire,Nuthatch,0,0.31,60
North Ayrshire,Red Kite,0,0.31,61
North Ayrshire,Black redstart,0,0,62
North Ayrshire,Green woodpecker,0,0,63
North Ayrshire,Grey partridge,0,0,64
North Ayrshire,Linnet,0,0,65
North Ayrshire,Little owl,0,0,66
North Ayrshire,Marsh tit,0,0,67
North Ayrshire,Meadow pipit,0,0,68
North Ayrshire,Red legged partridge,0,0,69
North Ayrshire,Redwing,0,0,70
North Ayrshire,Tawny owl,0,0,71
North Ayrshire,Waxwing,0,0,72
North Ayrshire,Willow tit,0,0,73
North Lanarkshire,Starling,5.52,61.51,1
North Lanarkshire,House Sparrow,3.87,65.38,2
North Lanarkshire,Blue Tit,2.99,79.84,3
North Lanarkshire,Chaffinch,2.66,59.67,4
North Lanarkshire,Blackbird,2.61,92.87,5
North Lanarkshire,Feral pigeon,2.24,38.14,6
North Lanarkshire,Great Tit,1.84,61.1,7
North Lanarkshire,Magpie,1.6,65.58,8
North Lanarkshire,Robin,1.55,92.87,9
North Lanarkshire,Coal Tit,1.52,53.77,10
North Lanarkshire,Goldfinch,1.47,22.68,11
North Lanarkshire,Woodpigeon,1.46,55.19,12
North Lanarkshire,Dunnock,1.24,48.07,13
North Lanarkshire,Long tailed tit,1.05,18.04,14
North Lanarkshire,Carrion crow,1.05,35.31,15
North Lanarkshire,Greenfinch,0.91,25.66,16
North Lanarkshire,Collared Dove,0.83,36.66,17
North Lanarkshire,Jackdaw,0.66,21.13,18
North Lanarkshire,Siskin,0.45,11.86,19
North Lanarkshire,Common gull,0.31,7.73,20
North Lanarkshire,Wren,0.2,16.75,21
North Lanarkshire,Great spotted woodpecker,0.16,12.63,22
North Lanarkshire,Bullfinch,0.12,6.7,23
North Lanarkshire,Redpoll,0.12,2.32,24
North Lanarkshire,Song.Thrush,0.12,9.79,25
North Lanarkshire,Rook,0.07,2.84,26
North Lanarkshire,Black headed gull,0.06,2.32,27
North Lanarkshire,Herring gull,0.06,2.06,28
North Lanarkshire,Tree sparrow,0.05,2.58,29
North Lanarkshire,Sparrowhawk,0.05,4.64,30
North Lanarkshire,Reed bunting,0.04,2.06,31
North Lanarkshire,Waxwing,0.04,0.52,32
North Lanarkshire,Hooded crow,0.03,1.03,33
North Lanarkshire,Pied wagtail,0.03,2.58,34
North Lanarkshire,Mistle thrush,0.03,2.06,35
North Lanarkshire,Linnet,0.02,0.52,36
North Lanarkshire,Treecreeper,0.02,2.32,37
North Lanarkshire,Yellowhammer,0.02,1.03,38
North Lanarkshire,Brambling,0.02,0.77,39
North Lanarkshire,Kestrel,0.02,1.55,40
North Lanarkshire,Buzzard,0.02,1.29,41
North Lanarkshire,Nuthatch,0.02,1.29,42
North Lanarkshire,Pheasant,0.02,1.03,43
North Lanarkshire,Chiffchaff,0.01,0.77,44
North Lanarkshire,Grey wagtail,0.01,0.77,45
North Lanarkshire,Moorhen,0.01,0.77,46
North Lanarkshire,Great black backed gull,0.01,0.52,47
North Lanarkshire,Lesser black backed gull,0.01,0.52,48
North Lanarkshire,Lesser spotted woodpecker,0.01,0.77,49
North Lanarkshire,Mallard,0.01,0.52,50
North Lanarkshire,Skylark,0.01,0.26,51
North Lanarkshire,Stock dove,0.01,0.52,52
North Lanarkshire,Corn bunting,0.01,0.26,53
North Lanarkshire,Goldcrest,0.01,0.52,54
North Lanarkshire,Tawny owl,0.01,0.52,55
North Lanarkshire,Grey heron,0.01,0.26,56
North Lanarkshire,Jay,0.01,0.52,57
North Lanarkshire,Raven,0.01,0.52,58
North Lanarkshire,Barn owl,0,0.26,59
North Lanarkshire,Fieldfare,0,0.26,60
North Lanarkshire,Black redstart,0,0,61
North Lanarkshire,Blackcap,0,0,62
North Lanarkshire,Green woodpecker,0,0,63
North Lanarkshire,Grey partridge,0,0,64
North Lanarkshire,Lapwing,0,0,65
North Lanarkshire,Little owl,0,0,66
North Lanarkshire,Marsh tit,0,0,67
North Lanarkshire,Meadow pipit,0,0,68
North Lanarkshire,Red Kite,0,0,69
North Lanarkshire,Red legged partridge,0,0,70
North Lanarkshire,Redwing,0,0,71
North Lanarkshire,Ring necked parakeet,0,0,72
North Lanarkshire,Willow tit,0,0,73
North Yorkshire,House Sparrow,4.41,68.07,1
North Yorkshire,Blackbird,3.8,94.66,2
North Yorkshire,Starling,3.13,47.53,3
North Yorkshire,Blue Tit,2.74,81.4,4
North Yorkshire,Chaffinch,2.25,57.53,5
North Yorkshire,Woodpigeon,1.87,60.53,6
North Yorkshire,Long tailed tit,1.64,30.85,7
North Yorkshire,Goldfinch,1.56,33.39,8
North Yorkshire,Great Tit,1.45,61.04,9
North Yorkshire,Collared Dove,1.37,55.16,10
North Yorkshire,Robin,1.22,80.01,11
North Yorkshire,Dunnock,1.08,54.01,12
North Yorkshire,Coal Tit,1.06,53.47,13
North Yorkshire,Tree sparrow,0.91,15.32,14
North Yorkshire,Greenfinch,0.71,26.7,15
North Yorkshire,Jackdaw,0.61,17.59,16
North Yorkshire,Feral pigeon,0.55,16.88,17
North Yorkshire,Carrion crow,0.51,20.64,18
North Yorkshire,Magpie,0.47,26.63,19
North Yorkshire,Pheasant,0.46,17.72,20
North Yorkshire,Rook,0.33,4.85,21
North Yorkshire,Wren,0.27,21.66,22
North Yorkshire,Fieldfare,0.24,8.71,23
North Yorkshire,Common gull,0.23,4.48,24
North Yorkshire,Great spotted woodpecker,0.18,15.66,25
North Yorkshire,Bullfinch,0.16,8.09,26
North Yorkshire,Song.Thrush,0.16,12.34,27
North Yorkshire,Mistle thrush,0.15,4.85,28
North Yorkshire,Siskin,0.14,5,29
North Yorkshire,Nuthatch,0.12,9.21,30
North Yorkshire,Black headed gull,0.12,2,31
North Yorkshire,Yellowhammer,0.11,3.76,32
North Yorkshire,Ring necked parakeet,0.1,3.49,33
North Yorkshire,Brambling,0.09,4.01,34
North Yorkshire,Sparrowhawk,0.07,6.93,35
North Yorkshire,Herring gull,0.06,1.46,36
North Yorkshire,Mallard,0.06,0.99,37
North Yorkshire,Moorhen,0.05,2.52,38
North Yorkshire,Pied wagtail,0.04,3.64,39
North Yorkshire,Redwing,0.04,1.19,40
North Yorkshire,Red legged partridge,0.04,0,41
North Yorkshire,Redpoll,0.04,1.21,42
North Yorkshire,Stock dove,0.03,1.24,43
North Yorkshire,Jay,0.03,2.23,44
North Yorkshire,Marsh tit,0.03,2.1,45
North Yorkshire,Reed bunting,0.03,1.44,46
North Yorkshire,Red Kite,0.03,1.51,47
North Yorkshire,Treecreeper,0.02,2.15,48
North Yorkshire,Goldcrest,0.02,1.73,49
North Yorkshire,Willow tit,0.02,1.39,50
North Yorkshire,Waxwing,0.02,0.45,51
North Yorkshire,Blackcap,0.02,1.44,52
North Yorkshire,Lapwing,0.01,0.22,53
North Yorkshire,Kestrel,0.01,1.14,54
North Yorkshire,Lesser spotted woodpecker,0.01,1.14,55
North Yorkshire,Grey wagtail,0.01,0.77,56
North Yorkshire,Buzzard,0.01,0.59,57
North Yorkshire,Grey heron,0.01,0.72,58
North Yorkshire,Barn owl,0.01,0.69,59
North Yorkshire,Linnet,0.01,0.35,60
North Yorkshire,Corn bunting,0.01,0.17,61
North Yorkshire,Green woodpecker,0,0.49,62
North Yorkshire,Raven,0,0.22,63
North Yorkshire,Grey partridge,0,0.17,64
North Yorkshire,Tawny owl,0,0.3,65
North Yorkshire,Great black backed gull,0,0.05,66
North Yorkshire,Chiffchaff,0,0.1,67
North Yorkshire,Meadow pipit,0,0.07,68
North Yorkshire,Skylark,0,0.07,69
North Yorkshire,Lesser black backed gull,0,0.07,70
North Yorkshire,Little owl,0,0.05,71
North Yorkshire,Black redstart,0,0.02,72
North Yorkshire,Hooded crow,0,0,73
Northamptonshire,House Sparrow,4.13,67.74,1
Northamptonshire,Starling,3.3,51.63,2
Northamptonshire,Blackbird,3.17,92.27,3
Northamptonshire,Woodpigeon,2.46,73.27,4
Northamptonshire,Blue Tit,2.29,76.98,5
Northamptonshire,Goldfinch,1.72,37.02,6
Northamptonshire,Chaffinch,1.57,52.32,7
Northamptonshire,Collared Dove,1.35,55.95,8
Northamptonshire,Great Tit,1.31,54.52,9
Northamptonshire,Robin,1.24,78.63,10
Northamptonshire,Long tailed tit,1.18,27.1,11
Northamptonshire,Dunnock,1,50.35,12
Northamptonshire,Jackdaw,0.78,20.86,13
Northamptonshire,Feral pigeon,0.74,19.06,14
Northamptonshire,Greenfinch,0.64,24.43,15
Northamptonshire,Magpie,0.64,34.51,16
Northamptonshire,Carrion crow,0.53,20.56,17
Northamptonshire,Coal Tit,0.51,28.9,18
Northamptonshire,Fieldfare,0.46,21.06,19
Northamptonshire,Common gull,0.25,4.37,20
Northamptonshire,Wren,0.24,19.86,21
Northamptonshire,Song.Thrush,0.22,17.79,22
Northamptonshire,Pheasant,0.17,7.5,23
Northamptonshire,Tree sparrow,0.17,4,24
Northamptonshire,Pied wagtail,0.15,11.4,25
Northamptonshire,Great spotted woodpecker,0.14,11.7,26
Northamptonshire,Rook,0.13,2.97,27
Northamptonshire,Black headed gull,0.11,2.27,28
Northamptonshire,Reed bunting,0.1,4.17,29
Northamptonshire,Bullfinch,0.09,4.7,30
Northamptonshire,Blackcap,0.09,7.13,31
Northamptonshire,Ring necked parakeet,0.08,4.13,32
Northamptonshire,Red Kite,0.07,3.7,33
Northamptonshire,Yellowhammer,0.07,2.17,34
Northamptonshire,Jay,0.07,5,35
Northamptonshire,Redpoll,0.06,1.67,36
Northamptonshire,Sparrowhawk,0.05,5.03,37
Northamptonshire,Nuthatch,0.05,3.8,38
Northamptonshire,Mistle thrush,0.05,3.47,39
Northamptonshire,Grey wagtail,0.04,2.43,40
Northamptonshire,Green woodpecker,0.03,3.23,41
Northamptonshire,Mallard,0.03,0.47,42
Northamptonshire,Siskin,0.03,1.47,43
Northamptonshire,Waxwing,0.03,0.27,44
Northamptonshire,Stock dove,0.03,0.93,45
Northamptonshire,Buzzard,0.03,1.87,46
Northamptonshire,Goldcrest,0.02,1.57,47
Northamptonshire,Marsh tit,0.02,1.57,48
Northamptonshire,Moorhen,0.02,0.87,49
Northamptonshire,Brambling,0.02,1,50
Northamptonshire,Redwing,0.01,0.47,51
Northamptonshire,Red legged partridge,0.01,0.07,52
Northamptonshire,Willow tit,0.01,0.73,53
Northamptonshire,Herring gull,0.01,0.37,54
Northamptonshire,Kestrel,0.01,0.97,55
Northamptonshire,Lesser spotted woodpecker,0.01,0.97,56
Northamptonshire,Treecreeper,0.01,0.97,57
Northamptonshire,Grey heron,0.01,0.97,58
Northamptonshire,Raven,0.01,0.4,59
Northamptonshire,Linnet,0.01,0.27,60
Northamptonshire,Chiffchaff,0.01,0.4,61
Northamptonshire,Corn bunting,0.01,0.27,62
Northamptonshire,Meadow pipit,0,0.1,63
Northamptonshire,Great black backed gull,0,0.13,64
Northamptonshire,Lesser black backed gull,0,0.07,65
Northamptonshire,Skylark,0,0.07,66
Northamptonshire,Grey partridge,0,0.07,67
Northamptonshire,Little owl,0,0.07,68
Northamptonshire,Tawny owl,0,0.07,69
Northamptonshire,Black redstart,0,0.03,70
Northamptonshire,Lapwing,0,0.03,71
Northamptonshire,Barn owl,0,0,72
Northamptonshire,Hooded crow,0,0,73
Northumberland,House Sparrow,4.97,66.92,1
Northumberland,Blackbird,3.76,95.09,2
